id,name
HP_0031267,Abnormal CD69 upregulation upon TCR activation
HP_0031268,Decreased CD69 upregulation upon TCR activation
HP_0031269,Abnormal CD25 upregulation upon TCR activation
HP_0031270,Decreased CD25 upregulation upon TCR activation
HP_0031271,Absent ankle pulse
HP_0031272,Pulmonary arterial atherosclerosis
HP_0031273,Shock
HP_0031274,Hypovolemic shock
HP_0031275,Distributive shock
HP_0031276,Obstructive shock
HP_0031278,Abnormal thoracic duct morphology
HP_0031279,Abnormal response to gonadotropin-releasing hormone stimulation test
HP_0031280,Increased LH response to gonadotropin-releasing hormone stimulation test
HP_0031281,Sialadenitis
HP_0031282,Malalignment of the great toenail
HP_0031283,Tufted hairs
HP_0031284,Flushing
HP_0031285,Abnormal perifollicular morphology
HP_0031286,Perifollicular erythema
HP_0031287,Seborrheic keratosis
HP_0031288,Cobblestone-like hyperkeratosis
HP_0031289,White papule
HP_0031290,Tuberous xanthoma
HP_0031291,Ichthyosis follicularis
HP_0031292,Cutaneous abscess
HP_0031293,Digital pitting scar
HP_0031294,Hypoplastic right atrium
HP_0031295,Left atrial enlargement
HP_0031296,Atrial septal hypertrophy
HP_0031297,obsolete Coronary sinus atrial septal defect
HP_0031298,Coronary sinus enlargement
HP_0031299,Elevated left atrial pressure
HP_0031300,Abnormal circulating properdin level
HP_0031301,Peripheral arterial calcification
HP_0031302,Lower extremity peripheral arterial calcification
HP_0031303,Femoral arterial calcification
HP_0031304,Iliac arterial calcification
HP_0031305,Tibial arterial calcification
HP_0031306,Intracranial arterial calcification
HP_0031307,Internal carotid artery calcification
HP_0031308,Vertebral artery calcification
HP_0031309,Cerebral artery calcification
HP_0031310,Basilar artery calcification
HP_0031311,Middle cerebral artery calcification
HP_0031313,Abdominal aortic calcification
HP_0031314,Carotid artery calcification
HP_0031315,External carotid artery calcification
HP_0031316,Abnormal ventricular myocardium morphology
HP_0031317,Fatty replacement of ventricular myocardial tissue
HP_0031318,Myofiber disarray
HP_0031319,Cardiomyocyte hypertrophy
HP_0031320,Cardiomyocyte mitochondrial proliferation
HP_0031321,Myocardial immune cell infiltration
HP_0031322,Myocardial lymphocytic infiltration
HP_0031323,Myocardial eosinophilic infiltration
HP_0031324,Myocardial multinucleated giant cells
HP_0031325,Myocardial granulomatous infiltrates
HP_0031326,Monoclonal light chain cardiac amyloidosis
HP_0031327,Cardiac transthyretin amyloid deposition
HP_0031328,Perivascular cardiac fibrosis
HP_0031329,Interstitial cardiac fibrosis
HP_0031330,Perivascular myocardial immune cell infiltration
HP_0031331,Abnormal cardiomyocyte morphology
HP_0031332,Cardiomyocyte degeneration
HP_0031333,Myocardial sarcomeric disarray
HP_0031334,Cardiomyocyte inclusion bodies
HP_0031335,Abnormal cardiomyocyte mitochondrial morphology
HP_0031336,Intranuclear cardiomyocyte mitochondria
HP_0031337,Abnormal cardiomyocyte connexin43 staining
HP_0031338,Abnormal cardiomyocyte plakoglobin staining
HP_0031339,Abnormal cardiomyocyte dystrophin staining
HP_0031340,Abnormal lysosomal morphology
HP_0031341,Gastric arteriovenous malformation
HP_0031342,Duodenal arteriovenous malformation
HP_0031343,Jejunal arteriovenous malformation
HP_0031344,Pelvic arteriovenous malformation
HP_0031345,Colonic arteriovenous malformation
HP_0031346,Rectal arteriovenous malformation
HP_0031347,Uterine arteriovenous malformation
HP_0031348,Dextrotransposition of the great arteries
HP_0031349,obsolete Levotransposition of the great arteries
HP_0031350,Cardiac sarcoma
HP_0031351,Calcified amorphous tumor of the heart
HP_0031352,Chest tightness
HP_0031353,Otitis media with effusion
HP_0031354,Sleep onset insomnia
HP_0031355,Maintenance insomnia
HP_0031356,Terminal insomnia
HP_0031357,Glomeruloid hemangioma
HP_0031358,Vegetative state
HP_0031359,Cutaneous sclerotic plaque
HP_0031360,Yellow skin plaque
HP_0031361,Zebra bodies
HP_0031362,obsolete Sex-limited autosomal recessive inheritance
HP_0031363,Palpable purpura
HP_0031364,Ecchymosis
HP_0031365,Macular purpura
HP_0031366,Palate neoplasm
HP_0031367,Metaphyseal striations
HP_0031368,Intestinal perforation
HP_0031369,Colon perforation
HP_0031370,Small intestinal perforation
HP_0031371,Rectal perforation
HP_0031372,Cold paresis
HP_0031373,Stiff tongue
HP_0031374,Ankle weakness
HP_0031375,Refractory
HP_0031377,Abnormal cell proliferation
HP_0031378,Abnormal lymphocyte proliferation
HP_0031379,Abnormal T cell proliferation
HP_0031380,Abnormal B cell proliferation
HP_0031381,Decreased mitogen-induced T-cell proliferation
HP_0031382,Decreased anti-CD3/28-induced T-cell proliferation
HP_0031383,Abnormal lymphocyte surface marker expression
HP_0031384,Reduced T cell CD40 expression
HP_0031385,Megakaryocyte nucleus hypolobulation
HP_0031386,Increased micromegakaryocyte count
HP_0031387,Increased multinucleated megakaryocyte count
HP_0031388,Megakaryocyte nucleus hyperlobulation
HP_0031389,Abnormal MHC II cell surface expression
HP_0031390,Reduced MHC II cell surface expression
HP_0031391,Elevated MHC II cell surface expression
HP_0031392,Abnormal CD4+ T cell subset proportion
HP_0031393,Abnormal CD8+ T cell proportion
HP_0031394,Abnormal CD4:CD8 ratio
HP_0031396,Abnormal naive T cell proportion
HP_0031397,Decreased naive T cell proportion
HP_0031398,Increased naive T cell proportion
HP_0031399,Abnormal double-negative T cell proportion
HP_0031401,Decreased double-negative T cell proportion
HP_0031402,Reduced antigen-specific T cell proliferation
HP_0031403,Impaired pathogen-specific CD8 cytoxicity
HP_0031404,Impaired antigen-specific response
HP_0031405,Poroma
HP_0031406,Abnormal cytokine signaling
HP_0031407,Impaired cytokine signaling
HP_0031408,Increased proportion of CD25+ mast cells
HP_0031409,Abnormal lymphocyte physiology
HP_0031410,Abnormal distribution of CD56 bright/dim natural killer cells
HP_0031411,Abnormal chromosome morphology
HP_0031412,Abnormal telomere morphology
HP_0031413,Short telomere length
HP_0031414,High serum calcifediol
HP_0031415,High serum calcitriol
HP_0031416,Abnormal nasal mucus secretion
HP_0031417,Rhinorrhea
HP_0031418,Increased body mass index
HP_0031419,Reduced sex -hormone binding protein level
HP_0031420,Small yellow/white macular lesion
HP_0031421,Small superior frontal cortex
HP_0031422,Abnormal cerebellar cortex morphology
HP_0031423,Small cerebellar cortex
HP_0031424,Abnormal circulating beta-CTX concentration
HP_0031425,Elevated circulating beta-CTX concentration
HP_0031426,Decreased circulating beta-CTX concentration
HP_0031427,Abnormal circulating osteocalcin level
HP_0031428,Increased circulating osteocalcin level
HP_0031429,Decreased circulating osteocalcin level
HP_0031430,Oligoclonal T cell expansion
HP_0031431,Persistent repetition of sounds
HP_0031432,Restricted or repetitive behaviors or interests
HP_0031433,Alexithymia
HP_0031434,Abnormal prosody
HP_0031435,Monotonic speech
HP_0031436,Singsong Intonation
HP_0031437,Pregnancy exposure
HP_0031438,Abnormal sex hormone-binding globulin level
HP_0031439,Abnormal circulating angiostatin concentration
HP_0031440,obsolete Abnormal tricuspid valve morphology
HP_0031441,Abnormal tricuspid valve annulus morphology
HP_0031442,Abnormal tricuspid chordae tendinae morphology
HP_0031443,Abnormal tricuspid valve leaflet morphology
HP_0031444,Dilatation of the tricuspid annulus
HP_0031445,Oral mucosa nodule
HP_0031446,Erosion of oral mucosa
HP_0031447,Penile freckling
HP_0031448,Herpetiform vesicles
HP_0031449,Perineal hemangioma
HP_0031450,Polycyclic
HP_0031451,Lower extremity subcutanous fat hypertrophy
HP_0031452,Lichenoid skin lesion
HP_0031453,Oral lichenoid lesion
HP_0031454,Apocrine hidrocystoma
HP_0031455,Presacral ganglioneuroma
HP_0031456,Ectopic pregnancy
HP_0031457,Pulmonary opacity
HP_0031458,Adenoiditis
HP_0031459,Soft tissue neoplasm
HP_0031460,Benign muscle neoplasm
HP_0031461,Intramuscular myxoma
HP_0031462,Musculotendinous retraction
HP_0031463,Esophageal squamous papilloma
HP_0031464,Genital blistering
HP_0031465,Abnormal vasa vasorum morphology
HP_0031466,Impairment in personality functioning
HP_0031467,Dysregulated negative emotional state
HP_0031468,Separation insecurity
HP_0031469,Low self-esteem
HP_0031472,Risky behavior
HP_0031473,Anger
HP_0031474,Pulmonary chondroma
HP_0031475,Status epilepticus without prominent motor symptoms
HP_0031476,Abnormal buccal mucosa cell morphology
HP_0031477,obsolete Abnormal mitral valve morphology
HP_0031478,Abnormal mitral valve annulus morphology
HP_0031479,Dilatation of the mitral annulus
HP_0031480,Abnormal mitral valve leaflet morphology
HP_0031481,Abnormal mitral valve physiology
HP_0031482,Abnormal regional left ventricular contraction
HP_0031483,Reduced contraction of the left ventricular apex
HP_0031484,Cold-induced hemolysis
HP_0031485,Subperiosteal bone formation
HP_0031486,Vascular malformation of the lip
HP_0031487,Capillary malformation of the lip
HP_0031488,Arteriovenous malformation of the lip
HP_0031489,Venous malformation of the lip
HP_0031490,Hemangioma of the lip
HP_0031491,Continuous spike and waves during slow sleep
HP_0031492,Epithelial neoplasm
HP_0031493,Glandular cell neoplasm
HP_0031494,Ovarian mucinous tumor
HP_0031495,Mucinous neoplasm
HP_0031496,Mucinous cystic neoplasm of the pancreas
HP_0031497,Mucinous colorectal carcinoma
HP_0031498,Mucinous gastric carcinoma
HP_0031499,Appendiceal mucinous neoplasm
HP_0031500,Abdominal mass
HP_0031501,Pelvic mass
HP_0031502,Trophoblastic tumor
HP_0031503,Night gasping
HP_0031504,Foamy urine
HP_0031505,Abnormal circulating T4 concentration
HP_0031506,Increased circulating T4 concentration
HP_0031507,Decreased circulating T4 concentration
HP_0031508,Abnormal circulating thyroid hormone concentration
HP_0031509,Dry nipple
HP_0031510,Linear earlobe crease
HP_0031511,Diagonal earlobe crease
HP_0031512,Abnormal cutaneous collagen fibril morphology
HP_0031513,Luse bodies
HP_0031514,Increased proportion of exhausted T cells
HP_0031515,Abnormal meiosis
HP_0031516,Metaphase I oocyte maturation arrest
HP_0031517,Verruciform xanthoma
HP_0031518,Absent posterior alpha rhythm
HP_0031519,Cauliflower deformity of dermal collagen fibrils
HP_0031520,Groin pain
HP_0031521,Vaginal clear cell adenocarcinoma
HP_0031522,Cervical clear cell adenocarcinoma
HP_0031523,Salivary gland oncocytoma
HP_0031524,Ampulla of Vater carcinoma
HP_0031525,Keratoacanthoma
HP_0031526,Subretinal fluid
HP_0031527,Retinal edema
HP_0031528,Subretinal deposits
HP_0031529,obsolete Focal subretinal deposits
HP_0031530,obsolete Multifocal subretinal deposits
HP_0031531,Sub-RPE deposits
HP_0031532,obsolete Focal sub-RPE deposits
HP_0031533,obsolete Multifocal sub-RPE deposits
HP_0031534,Passive dorsiflexion of the 5th finger more than 90 degrees
HP_0031535,Increased theta frequency activity in EEG
HP_0031536,Separate origin of the left anterior descending and left circumflex artery
HP_0031537,Anomalous origin of the left circumflex artery from the right coronary artery
HP_0031538,Abnormal dermoepidermal junction morphology
HP_0031539,Linear IgA deposits along the epidermal basement membrane zone
HP_0031540,Linear IgG deposits along the epidermal basement membrane zone
HP_0031541,Linear C3 deposits along the epidermal basement membrane zone
HP_0031542,Myelin-like whorls in vacuolated fibers
HP_0031544,Elevated circulating palmitoleylcarnitine concentration
HP_0031545,Abnormally low T cell receptor excision circle level
HP_0031546,Cardiac conduction abnormality
HP_0031547,Abnormal QT interval
HP_0031548,Follicular infundibulum tumor
HP_0031549,Lymphocytoma cutis
HP_0031550,Abnormal flow cytometry test result
HP_0031551,Reduced cell surface marker level
HP_0031552,Reduced fibroblast surface marker level
HP_0031553,Reduced granulocyte surface marker level
HP_0031554,Reduced granulocyte CD55 level
HP_0031555,Reduced granulocyte CD59 level
HP_0031556,Reduced granulocyte CD16 level
HP_0031557,Reduced fibroblast CD55 level
HP_0031558,Reduced fibroblast CD59 level
HP_0031559,Reduced fibroblast CD16 level
HP_0031560,Coronary cameral fistula
HP_0031561,Coronary cameral fistula to right ventricle
HP_0031562,Balanced double aortic arch
HP_0031563,Coronary arteriovenous fistula
HP_0031564,Bronchial isomerism
HP_0031565,Abdominal situs ambiguus
HP_0031566,Abnormal pulmonary valve cusp morphology
HP_0031567,Abnormal aortic valve cusp morphology
HP_0031568,Thickened aortic valve cusp
HP_0031569,Absent aortic valve cusps
HP_0031570,Tessier number 0 facial cleft
HP_0031571,Paramedian facial cleft
HP_0031572,Tessier number 1 facial cleft
HP_0031573,Tessier number 2 facial cleft
HP_0031574,Orbital cleft
HP_0031575,Tessier number 3 facial cleft
HP_0031579,Tessier number 7 facial cleft
HP_0031580,Tessier number 8 facial cleft
HP_0031581,Tessier number 9 facial cleft
HP_0031582,Tessier number 10 facial cleft
HP_0031583,Tessier number 11 facial cleft
HP_0031584,Tessier number 12 facial cleft
HP_0031585,Tessier number 13 facial cleft
HP_0031586,Tessier number 14 facial cleft
HP_0031587,Tessier number 30 facial cleft
HP_0031588,Unhappy demeanor
HP_0031589,Suicidal ideation
HP_0031590,Asthenopia
HP_0031591,Enlarged Eustachian valve
HP_0031592,Situs inversus with levocardia
HP_0031593,Abnormal PR interval
HP_0031594,PR segment depression
HP_0031595,Abnormal P wave
HP_0031596,Abnormal PR segment
HP_0031597,PR segment elevation
HP_0031598,Notched P wave
HP_0031599,P mitrale
HP_0031600,P wave inversion
HP_0031601,P pulmonale
HP_0031602,Abnormal mucociliary clearance
HP_0031603,Impaired nasal mucociliary clearance
HP_0031604,Agenesis of the carotid canal
HP_0031605,Abnormal fundus pigmentation
HP_0031606,Retinal cotton wool spot
HP_0031607,Pelvic organ prolapse
HP_0031609,Macular geographic atrophy
HP_0031610,Recurrent shoulder dislocation
HP_0031611,Sub-inner limiting membrane hemorrhage
HP_0031613,Inferior chorioretinal coloboma
HP_0031614,Inferior retinal coloboma
HP_0031615,Hypopyon
HP_0031616,Anterior chamber flare
HP_0031618,Anterior chamber flare grade 1+
HP_0031619,Anterior chamber flare grade 2+
HP_0031620,Anterior chamber flare grade 3+
HP_0031621,Anterior chamber flare grade 4+
HP_0031622,Brown anomaly
HP_0031623,Brow ptosis
HP_0031624,Moderate myopia
HP_0031625,Pseudoaneurysm
HP_0031626,Coronary ostial atresia
HP_0031627,Globus pallidus calcification
HP_0031628,Aborted sudden cardiac death
HP_0031629,Impaired tandem gait
HP_0031630,Abnormal subpleural morphology
HP_0031631,Subpleural honeycombing
HP_0031632,Aberrant right subclavian artery
HP_0031633,Isolation of the left subclavian artery
HP_0031634,Anomalous origin of the left common carotid artery from the main pulmonary artery
HP_0031635,Anomalous origin of the left common carotid artery from the brachiocephalic artery
HP_0031636,Anomalous origin of the right common carotid artery from the aorta
HP_0031637,Right coronary artery ostial atresia
HP_0031638,Anomalous origin of the left anterior descending artery from the pulmonary artery
HP_0031639,Absent left main coronary artery
HP_0031640,Abnormal radial artery morphology
HP_0031643,Fusiform ascending tubular aorta aneurysm
HP_0031644,Fusiform abdominal aortic aneurysm
HP_0031645,Saccular abdominal aortic aneurysm
HP_0031646,Fusiform aortic arch aneurysm
HP_0031647,Saccular aortic arch aneurysm
HP_0031648,Penetrating aortic ulcer
HP_0031649,Aortic rupture
HP_0031650,Abnormal atrioventricular valve physiology
HP_0031651,Abnormal tricuspid valve physiology
HP_0031652,Abnormal aortic valve physiology
HP_0031653,Abnormal heart valve physiology
HP_0031654,Abnormal pulmonary valve physiology
HP_0031655,Quadricuspid aortic valve
HP_0031656,Systolic anterior motion of the mitral valve
HP_0031657,Abnormal heart sound
HP_0031658,Third heart sound
HP_0031659,Fourth heart sound
HP_0031660,Loud first heart sound
HP_0031661,Abnormal second heart sound
HP_0031662,Fixed splitting of the second heart sound
HP_0031663,Paradoxical splitting of the second heart sound
HP_0031664,Systolic heart murmur
HP_0031665,Midsystolic murmur
HP_0031666,Late systolic murmur
HP_0031667,Holosystolic murmur
HP_0031668,Diastolic heart murmur
HP_0031669,Middiastolic murmur
HP_0031670,Continuous heart murmur
HP_0031671,Typical atrial flutter
HP_0031672,Reverse typical atrial flutter
HP_0031673,Orthodromic atrioventricular reentrant tachycardia
HP_0031674,Antidromic atrioventricular reentrant tachycardia
HP_0031675,Fascicular left ventricular tachycardia
HP_0031676,Monomorphic ventricular tachycardia
HP_0031677,Polymorphic ventricular tachycardia
HP_0031678,Atherosclerotic lesion
HP_0031679,Type I atherosclerotic lesion
HP_0031680,Type II atherosclerotic lesion
HP_0031681,Type III atherosclerotic lesion
HP_0031682,Type V atherosclerotic lesion
HP_0031683,Type VI atherosclerotic lesion
